plot,Lat,Long,area,subsamples,area_m2,Last_fire_y_ago,collection_date,biome,nativeness,warning,delta15N,N_conc_g_kg,P_conc_mg_kg,abund,richness,mold_Eurotiales_Abundance,mold_Mortierellales_Abundance,mold_Mucorales_Abundance,mold_Trichoderma_Abundance,mold_Umbelopsidales_Abundance,
S610,34.42,76.28,India ,40,2500,100,28/08/2015,grassland: montane grassland biome,,,3.401078063,1.413278293,12.86356935,4740,513,0.126582278,0.864978903,0,0,0,
S611,34.66,77.75,India ,40,2500,100,04/09/2015,desert: montane desert biome,,,4.187055776,0.749769843,9.682821071,1447,365,0.760193504,5.94333103,0.138217001,0,0.138217001,
S612,34.66,77.75,India ,40,2500,100,04/09/2015,desert: montane desert biome,,contamination_risk,3.86908486,1.10483768,10.31076012,3037,478,0.098781692,6.947645703,0.329272308,0,0.197563385,
S613,34.8,77.11,India ,40,2500,100,07/09/2015,grassland: montane grassland biome,,,5.280776601,0.197551577,114.5962247,5596,427,0.12508935,0.339528234,0,0,0,
S614,34.8,77.11,India ,40,2500,100,07/09/2015,grassland: montane grassland biome,,,6.548171524,0.209490075,110.4551744,6858,394,0.014581511,0.306211724,0.014581511,0,0,
S615,32.94,78.24,India ,40,2500,100,11/09/2015,grassland: montane grassland biome,,,7.035160794,1.864339756,13.12470199,1512,294,0,4.298941799,0,0,0,
S616,32.94,78.24,India ,40,2500,100,11/09/2015,grassland: montane grassland biome,,,7.114081284,1.934053803,13.88479087,3511,445,0,3.902022216,0,0,0,
S617,33.51,77.77,India ,40,2500,100,12/09/2015,desert: montane desert biome,,,6.766950777,0.824334146,1.828621878,4379,324,0.22836264,6.348481388,0.068508792,0,0,
S618,33.51,77.77,India ,40,2500,100,12/09/2015,desert: montane desert biome,,,6.142250518,0.920252209,2.330373984,2975,185,0.033613445,3.193277311,0,0,0,
S619,31.66,-6.99,Morocco ,40,2500,100,07/05/2015,forest: mediterranean forest biome,,,0.515928604,5.054590546,13.41827827,5878,841,12.2660769,1.343994556,0.289214018,0.357264376,0.272201429,
S620,32.02,-6.7,Morocco ,40,2500,100,06/05/2015,forest: mediterranean forest biome,,,-0.807796549,3.98282812,74.45669205,13357,1453,0.097327244,1.811784083,0,0.014973422,0,
S621,42.53,74.53,Kyrgyzstan ,40,2500,100,26/07/2015,grassland: montane grassland biome,,,0.425214838,4.150488026,6.080152672,6309,1515,0.412109685,4.041844983,1.680139483,0.110952607,0.12680298,
S622,42.54,74.53,Kyrgyzstan ,40,2500,100,26/07/2015,desert: montane desert biome,,,1.137984908,1.754858612,6.369334667,3294,702,0.21250759,6.952034001,0.303582271,0.030358227,0.121432908,
S623,42.54,74.54,Kyrgyzstan ,40,2500,100,27/07/2015,desert: montane desert biome,,contamination_risk,0.428710268,0.930802086,18.87811147,5699,927,0.08773469,2.947885594,0.017546938,0,0,
S624,42.54,74.52,Kyrgyzstan ,40,2500,100,28/07/2015,grassland: montane grassland biome,,,0.893065314,3.920030476,1.553346939,5213,1171,0.038365624,7.960867063,2.723959332,0,0,
S625,42.55,74.51,Kyrgyzstan ,40,2500,100,28/07/2015,grassland: montane grassland biome,,,2.850944474,9.753064627,12.03918169,7005,1281,0.328336902,6.309778729,0.413990007,0.05710207,0,
S626,42.56,74.49,Kyrgyzstan ,40,2500,100,29/07/2015,forest: temperate coniferous forest biome,,,-1.737218889,5.484809621,11.9563503,7429,1388,1.35953695,3.755552564,0.390362094,0.026921524,2.00565352,
S627,42.56,74.48,Kyrgyzstan ,40,2500,100,29/07/2015,shrubland: montane shrubland biome,,,3.543236222,13.2196385,29.34391223,6571,1347,0.091310303,7.746157358,0.928321412,0.030436768,0,
S628,42.47,74.45,Kyrgyzstan ,40,2500,100,30/07/2015,shrubland: montane shrubland biome,,contamination_risk,2.695752437,7.208085367,12.82278607,6651,1308,5.021801233,2.601112615,0.015035333,0,0,
S629,41.87,75.3,Kyrgyzstan ,40,2500,100,13/08/2015,grassland: montane grassland biome,,,4.481210355,4.563976422,5.828915206,5319,1111,0.056401579,5.358150028,0,0.075202106,0,
S630,41.91,75.42,Kyrgyzstan ,40,2500,100,13/08/2015,grassland: montane grassland biome,,contamination_risk,5.855435565,7.39648531,9.364615385,5423,727,36.89839572,2.397197123,0,0,0.018439978,
S631,41.71,-8.84,Portugal ,40,2500,100,08/07/1905,forest: tropical broadleaf forest biome,,,0.376535182,7.60391454,13.66314622,8331,1114,0.120033609,12.0153643,0.216060497,0.216060497,19.24138759,
S632,28.33,-16.53,Spain ,40,2500,100,22/01/2016,forest: subtropical coniferous forest biome,,,2.064019476,7.360924118,1.430941117,5627,908,2.719033233,2.203660921,0.213257508,0.071085836,0.497600853,
S633,27.17,33.82,Egypt ,40,2500,100,25/01/2016,desert: subtropical desert biome,,contamination_risk,10.42045496,3.082333162,467.0238985,681,41,2.643171806,3.230543319,0,0,0,
S634,-33.98,18.43,South Africa ,40,2500,100,03/03/2016,forest: subtropical broadleaf forest biome,,,1.929913292,5.18634304,23.69270746,7758,1592,5.542665635,8.971384377,1.63701985,0.966744006,0.592936324,
S635,-33.98,18.43,South Africa ,40,2500,100,03/03/2016,forest: subtropical broadleaf forest biome,,,1.194853156,9.90141318,16.46395087,7072,1012,0.890837104,5.062217195,0.94739819,0.113122172,0.056561086,
S636,-33.96,18.41,South Africa ,40,2500,100,03/03/2016,shrubland: subtropical shrubland biome,,,0.002444863,3.48428985,12.89355393,7762,1301,4.483380572,2.602422056,0.15459933,0.553980933,0.41226488,
S637,-33.97,18.42,South Africa ,40,2500,100,03/03/2016,shrubland: subtropical shrubland biome,,,-0.747207636,10.59888135,19.02413288,8441,1411,4.241203649,2.250918138,0.094775501,1.931050823,0.521265253,
S638,-34.41,19.23,South Africa ,40,2500,100,04/03/2016,shrubland: subtropical shrubland biome,,,0.319568046,1.389994484,2.024072217,2207,573,13.54780245,0.498414137,0.22655188,0,0.860897145,
S639,-34.57,19.45,South Africa ,40,2500,100,04/03/2016,forest: subtropical broadleaf forest biome,,,3.231980815,10.4204841,165.7718681,4319,1432,3.033109516,13.10488539,1.111368372,0.069460523,0,
S640,-33.99,20.46,South Africa ,40,2500,100,05/03/2016,forest: subtropical broadleaf forest biome,,,4.770396368,8.155097907,56.53514395,5116,1693,1.935105551,8.991399531,0.312744332,2.931978108,0.195465207,
S641,-33.99,20.46,South Africa ,40,2500,100,05/03/2016,shrubland: subtropical shrubland biome,,,2.513166593,2.689264787,5.93056391,6042,961,30.00662032,1.539225422,0.115855677,0.413770275,0,
S642,-34.5,20.42,South Africa ,40,2500,100,06/03/2016,shrubland: subtropical shrubland biome,,,3.702396779,1.969032511,213.4334711,2601,787,4.882737409,4.959630911,0.30757401,0.61514802,0,
S643,-34.47,20.51,South Africa ,40,2500,100,06/03/2016,shrubland: subtropical shrubland biome,,,2.330471873,0.964493623,208.939618,3548,812,4.594137542,0.901916573,0,0,0,
S644,-33.98,22.61,South Africa ,40,2500,100,07/03/2016,forest: subtropical broadleaf forest biome,,,2.813244163,7.122522127,49.71326969,7457,1431,0.067051093,10.0978946,0.442537213,1.126458361,0.174332842,
S645,-33.89,22.97,South Africa ,40,2500,100,07/03/2016,forest: subtropical broadleaf forest biome,,,0.624369062,12.98001513,69.71040165,5930,1741,0.691399663,8.718381113,0.337268128,0.354131535,0.455311973,
S646,-34.03,23.2,South Africa ,40,2500,100,07/03/2016,forest: subtropical broadleaf forest biome,,,0.289374001,18.868021,108.8697842,4987,1340,0.581511931,10.58752757,0.200521356,4.792460397,0.9023461,
S647,-33.96,23.9,South Africa ,40,2500,100,08/03/2016,forest: subtropical broadleaf forest biome,,,1.476562695,3.717902346,19.13407935,4219,838,0.426641384,8.817255274,0.071106897,2.038397725,0.379236786,
S648,-33.49,26.21,South Africa ,40,2500,100,08/03/2016,shrubland: subtropical shrubland biome,,,4.919556153,4.675490336,18.50081081,7733,1687,0.452605716,11.25048493,0.801758696,0.284495021,0.581921635,
S649,-32.6,26.94,South Africa ,40,2500,100,09/03/2016,forest: subtropical broadleaf forest biome,,,4.45466651,7.275031818,0.345606362,4408,1334,1.293103448,5.852994555,0.226860254,0.725952813,0,
S650,-32.54,27.36,South Africa ,40,2500,100,09/03/2016,forest: subtropical broadleaf forest biome,,,4.438330131,6.863903337,21.96342945,2613,973,24.45464983,3.176425564,0.114810563,1.224646001,0,
S651,-28.89,31.45,South Africa ,40,2500,100,10/03/2016,forest: subtropical broadleaf forest biome,,,7.913003681,4.629799779,7.962202557,8083,1124,4.231102313,12.54484721,0.507237412,3.74860819,0.346406037,
S652,-28.88,31.38,South Africa ,40,2500,100,10/03/2016,forest: subtropical broadleaf forest biome,,,3.822940259,9.021377523,4.730769231,6554,1359,6.820262435,10.34482759,2.151357949,2.349710101,0.228867867,
S653,-28.71,32.2,South Africa ,40,2500,100,11/03/2016,forest: subtropical broadleaf forest biome,,,0.832231663,8.695006959,32.10686717,4042,1283,6.853043048,2.548243444,1.459673429,2.003958436,0,
S654,-28.26,31.94,South Africa ,40,2500,100,11/03/2016,woodland: savanna biome,,,4.367783204,2.553245984,5.148880471,3865,1328,1.112548512,1.526520052,0.077619664,0.129366106,0,
S655,-28.38,32.41,South Africa ,40,2500,100,12/03/2016,forest: subtropical broadleaf forest biome,,,5.492941873,4.507582472,20.33263883,3871,1321,2.841642986,2.299147507,0.103332472,1.808318264,0,
S656,-28.26,32.48,South Africa ,40,2500,100,12/03/2016,forest: subtropical broadleaf forest biome,,,2.869930546,2.228267966,13.69784335,6098,1271,5.805182027,3.066579206,2.017054772,2.705805182,0.065595277,
S657,25.22,-100.39,Mexico ,40,2500,100,24/02/2016,forest: subtropical coniferous forest biome,,,1.036984136,5.648648189,24.04394667,5045,1136,3.131813677,3.885034688,2.140733399,0.376610505,7.115956392,
S658,24.02,-100.25,Mexico ,40,2500,100,25/02/2016,forest: subtropical coniferous forest biome,,,5.267166188,4.379789105,6.956576392,9064,1739,1.301853486,10.46999117,1.048102383,0.19858782,0,
S659,25.25,-100.91,Mexico ,40,2500,100,12/02/2016,forest: subtropical coniferous forest biome,,,0.63256457,7.57546717,6.603689636,4300,855,0.720930233,1.023255814,0.069767442,0.604651163,0.418604651,
S660,25.25,-100.85,Mexico ,40,2500,100,28/02/2016,forest: subtropical coniferous forest biome,,,2.607379305,5.051111423,0.545170591,7971,1308,3.838916071,1.505457283,0.087818341,0.087818341,0.037636432,
S661,25.25,-100.93,Mexico ,40,2500,100,23/02/2016,forest: subtropical coniferous forest biome,,,4.86888438,7.138744309,39.29226396,7326,1087,1.405951406,1.829101829,0.15015015,0.163800164,0,
S662,24.73,-100.11,Mexico ,40,2500,100,27/01/2016,forest: subtropical coniferous forest biome,,,2.843681008,5.01470552,9.157004785,2975,830,9.411764706,2.319327731,0.067226891,0.336134454,2.151260504,
S663,25.35,-101.03,Mexico ,40,2500,100,18/02/2016,forest: subtropical coniferous forest biome,,,4.335620992,4.630316923,21.43063572,14267,2976,0.820074297,7.738136959,0.049064274,0.07009182,0.161211187,
S664,24.75,-100.03,Mexico ,40,2500,100,27/02/2016,forest: subtropical coniferous forest biome,,,4.067415947,17.32449076,15.22482982,2008,76,4.033864542,0,0,6.175298805,0,
S665,24.52,-99.98,Mexico ,40,2500,100,27/02/2016,forest: subtropical broadleaf forest biome,,,1.93961323,12.28113292,110.0923644,9101,2039,2.351389957,1.76903637,0.395560927,0.15382925,0.571365784,
S666,24.4,-99.92,Mexico ,40,2500,100,27/02/2016,forest: subtropical coniferous forest biome,,,2.797446538,7.142785033,71.62919321,7691,1089,3.588610064,1.02717462,0.104017683,0.117019893,0.091015473,
S667,0,0,China,40,2500,100,08/07/1905,unknown,,,1.326083507,5.684987571,unknown,4569,1738,2.429415627,3.414313854,0.087546509,0.350186036,0,
S668,35.77,-105.8,USA ,40,2500,100,10/08/2015,forest: temperate broadleaf forest biome,,,-0.856180233,7.813248996,50.55552,5655,907,1.308576481,2.634836428,0.08841733,0.08841733,1.609195402,
S669,35.77,-105.79,USA ,40,2500,100,10/08/2015,forest: temperate coniferous forest biome,,,-0.099158304,8.620680675,55.552,6095,801,0.016406891,13.1583265,0.344544709,0.016406891,1.968826907,
S670,39.01,-106.28,USA ,40,2500,100,12/08/2015,forest: temperate coniferous forest biome,,,-0.183235795,5.134076279,44.77646512,8105,932,0,2.356570019,0.20974707,0,1.90006169,
S671,39.12,-106.53,USA ,40,2500,100,13/08/2015,forest: temperate coniferous forest biome,,,-1.612357368,11.30635217,93.2586133,7862,1144,0.02543882,2.378529636,0.216229967,0,0.228949377,
S672,58.14,24.01,Estonia ,40,2500,100,30/07/2016,forest: temperate coniferous forest biome,,,2.745522829,32.13648062,17.89140788,1415,397,0.777385159,20.21201413,4.876325088,1.272084806,0.282685512,
S673,58.14,23.97,Estonia ,40,2500,100,30/07/2016,forest: temperate coniferous forest biome,,,-2.293623257,6.211145354,12.28888777,3031,451,1.583635764,3.761134939,0.19795447,0.395908941,0.395908941,
S674,58.63,23.02,Estonia ,40,2500,100,01/07/2016,forest: temperate broadleaf forest biome,,,3.705198163,3.78520165,6.345847336,3674,743,0.190528035,4.218835057,0.272182907,0.217746326,0.707675558,
