Country,LONG,LAT,Point_ID,NUTS_1,NUTS_2,NUTS_3,P,N,K,CaCO3,pH_CaCl2,pH_H20,EC,OC,Land Cover,Land Description,Land Use,Revisited_point,Soil_Stones
Hungary,20.294560676,46.579170865,51082662,HU3,HU33,HU333,14.3,2.8,505.4,17,7.6,7.9,16.62,27.6,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.210189635,46.278786403,51062628,HU3,HU33,HU333,29.4,2.4,374.2,25,7.5,7.88,27.6,22.3,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.138894264,47.433929402,49342736,HU2,HU21,HU211,21.7,0.8,95.2,3,6.3,6.32,7.47,6.1,Cropland,Triticale,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.260083588,46.01323356,49602580,HU2,HU23,HU231,11.3,1.6,178.6,9,7.5,7.75,20.0,12.6,Bareland,OTHER BARE SOIL,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.365706951,47.207423473,51042732,HU3,HU32,HU322,68.3,2.8,543.4,1,5.7,5.83,11.19,21.8,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.808029651,47.078189801,50642712,HU1,HU12,HU120,14.5,0.3,68.2,1,7.3,7.6,5.97,2.3,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,19.890686115,47.65082109,50622776,HU3,HU32,HU322,14.3,2.5,243.6,0,5.7,5.97,7.41,26.4,Cropland,Triticale,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.875838522,47.434619581,50642752,HU3,HU32,HU322,6.7,0.9,75.4,39,7.0,7.15,8.32,9.8,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,19.892977703,47.523707178,50642762,HU3,HU32,HU322,17.8,2.3,246.0,159,7.7,8.03,17.37,19.0,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.180787468,47.351987079,50882746,HU3,HU32,HU322,47.5,2.6,913.4,5,7.5,7.87,13.73,25.2,Cropland,Sugar beet,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.173650583,47.04429052,50922712,HU3,HU32,HU322,34.6,2.7,565.9,1,6.8,6.94,13.0,25.0,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.738219373,47.555820911,50522764,HU3,HU32,HU322,18.5,1.4,185.4,1,6.3,6.43,7.46,11.5,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.33242594,47.174326306,51022728,HU3,HU32,HU322,36.6,1.9,612.8,0,6.6,6.73,20.2,16.2,Bareland,OTHER BARE SOIL,Fallow land,Yes,1
Hungary,20.855103117,47.250086239,51402742,HU3,HU32,HU322,26.9,2.0,320.1,0,6.4,6.9,26.4,18.9,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.396611948,47.09557798,51082720,HU3,HU32,HU322,45.0,3.2,1324.9,3,7.4,7.6,20.5,31.2,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.503769509,47.230373757,51142736,HU3,HU32,HU322,77.9,2.3,362.6,0,5.6,5.72,15.61,17.7,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.536430453,47.390528337,51142754,HU3,HU32,HU322,10.8,1.8,267.7,26,7.4,7.77,14.98,18.4,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.772857736,47.240166563,51342740,HU3,HU32,HU322,15.0,2.2,432.0,0,6.9,6.93,14.72,21.3,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.836390674,47.288280174,51382746,HU3,HU32,HU322,20.2,2.4,239.8,0,6.0,6.26,7.94,22.8,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.716311287,47.013981041,50582704,HU1,HU12,HU120,14.1,0.3,90.3,0,6.7,6.81,6.11,2.6,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,20.289334458,47.359862841,50962748,HU3,HU32,HU322,35.1,1.8,477.9,17,7.4,7.71,13.8,16.7,Grassland,Spontaneously re-vegetated surfaces,Fallow land,Yes,1
Hungary,18.537130019,47.421438476,49642738,HU2,HU21,HU211,47.6,4.3,431.8,3,7.0,7.18,22.3,38.8,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,Yes,1
Hungary,19.995285269,46.389887786,50882638,HU3,HU33,HU333,0.0,0.3,54.4,134,8.3,9.98,24.1,3.7,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.221574835,47.282974022,49422720,HU2,HU21,HU211,17.6,2.3,158.1,1,5.1,5.37,7.73,24.0,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,18.25070739,47.298850993,49442722,HU2,HU21,HU211,11.3,1.1,94.9,6,7.3,7.59,12.49,9.9,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.303817868,47.131950203,49502704,HU2,HU21,HU211,13.9,2.4,138.3,17,7.6,7.93,15.62,21.1,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.343984077,47.382175794,49502732,HU2,HU21,HU211,20.4,6.6,108.4,2,5.4,5.49,15.48,81.8,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,18.417041636,47.503193741,49542746,HU2,HU21,HU212,11.3,2.3,108.2,0,5.2,5.29,11.55,23.7,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,19.817326915,47.548700947,50582764,HU3,HU32,HU322,19.6,2.0,162.0,0,6.1,6.33,5.4,20.6,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.510623581,47.260643994,49642720,HU2,HU21,HU211,12.4,1.5,139.4,59,7.6,8.03,18.7,13.8,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.845177309,47.274241956,50642734,HU1,HU12,HU120,20.4,2.5,357.9,96,7.7,8.12,17.53,26.6,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.712465113,47.353198344,49782732,HU2,HU21,HU211,15.6,1.8,171.8,26,7.6,8.0,15.47,17.6,Cropland,Triticale,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.713964501,47.04532722,49822698,HU2,HU21,HU211,32.3,1.7,234.1,21,7.6,8.0,16.8,15.8,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.782274842,47.29325368,49842726,HU2,HU21,HU211,18.4,2.7,142.1,18,7.6,7.98,14.2,24.4,Cropland,Oats,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.784323841,47.14825201,49862710,HU2,HU21,HU211,19.9,3.2,188.7,37,7.6,7.94,24.2,30.6,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.795426766,47.056820906,49882700,HU2,HU21,HU211,7.7,2.2,140.4,42,7.7,8.1,13.97,24.2,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.921237176,47.481064411,49922748,HU1,HU12,HU120,6.3,2.6,211.8,7,7.4,7.61,15.34,26.5,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.458086026,47.264761114,49602720,HU2,HU21,HU211,7.9,1.5,117.5,107,7.7,8.07,17.29,13.4,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.93346068,47.11505568,51482728,HU3,HU33,HU332,27.8,1.8,319.1,1,6.5,6.73,14.16,16.6,Cropland,Other cereals,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.539045807,46.609399399,48982640,HU2,HU23,HU232,33.8,0.7,64.2,0,5.4,5.53,11.22,5.6,Grassland,Spontaneously re-vegetated surfaces,Fallow land,Yes,1
Hungary,20.739616641,47.080081811,51342722,HU3,HU32,HU322,39.6,1.8,447.4,4,7.5,7.77,12.83,15.8,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.888707127,46.901664045,51482704,HU3,HU33,HU332,54.0,2.7,765.6,23,7.4,7.79,19.42,24.7,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.736720741,46.80802421,51382692,HU3,HU33,HU332,17.6,2.7,300.0,21,7.7,7.96,17.92,25.3,Bareland,OTHER BARE SOIL,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.737162127,46.680875718,51402678,HU3,HU33,HU332,13.5,2.8,288.0,127,7.7,8.07,14.05,18.8,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.755781971,46.642688231,51422674,HU3,HU33,HU332,10.6,1.9,183.3,2,7.0,7.05,11.72,17.9,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.578132868,46.678555775,51282676,HU3,HU33,HU332,29.6,2.4,463.2,39,7.7,7.94,26.2,20.2,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.866345064,47.049208494,51442720,HU3,HU33,HU332,15.2,2.6,114.2,1,5.3,6.01,10.94,24.9,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.624296229,47.037060386,51262716,HU3,HU32,HU322,104.2,2.3,552.4,3,7.4,7.56,21.2,21.0,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.990893593,47.061394225,50782712,HU1,HU12,HU120,15.3,0.6,78.5,0,6.6,6.69,14.0,6.1,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,20.050004624,47.092170577,50822716,HU1,HU12,HU120,14.2,2.8,148.1,5,7.2,8.16,54.6,27.0,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.982086443,46.414487396,49342622,HU2,HU23,HU232,17.0,3.4,215.1,2,6.4,6.36,51.1,29.2,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,17.909794432,46.456045726,49282626,HU2,HU23,HU232,63.1,1.5,285.8,17,7.6,7.89,19.18,12.1,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.868609827,46.531445202,49242634,HU2,HU23,HU232,18.6,1.4,115.1,8,7.6,7.93,13.83,9.2,Cropland,Other cereals,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.00764173,46.316165016,50902630,HU3,HU33,HU333,5.1,0.8,40.8,6,7.3,7.85,8.36,6.2,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.843980404,47.069622752,51422722,HU3,HU32,HU322,10.6,2.0,217.2,1,7.1,7.59,19.4,20.0,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.033819381,46.41061047,49382622,HU2,HU23,HU233,10.2,3.2,124.2,93,7.4,7.7,18.16,36.5,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,21.044676908,46.885730687,51602704,HU3,HU33,HU332,120.7,2.3,527.7,2,7.2,7.39,12.69,19.2,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.12212341,46.750553921,51682690,HU3,HU33,HU332,29.9,1.8,236.6,10,7.4,7.63,13.03,15.8,Cropland,Triticale,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.190556191,47.070479466,51682726,HU3,HU33,HU332,21.8,3.0,99.4,0,6.5,6.83,13.38,30.5,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.215836053,46.940658688,51722712,HU3,HU33,HU332,66.6,2.7,451.1,21,7.3,7.35,27.5,24.7,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,21.256333781,46.881906604,51762706,HU3,HU33,HU332,61.0,3.0,651.6,1,6.2,6.3,7.75,29.0,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.449804492,46.915962084,51902712,HU3,HU33,HU332,11.9,2.1,183.7,1,6.6,6.53,16.55,17.3,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.668631772,47.123443167,51282726,HU3,HU32,HU322,45.0,2.5,444.7,7,7.6,7.9,19.81,22.2,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.885265918,48.045209758,49822810,HU1,HU12,HU120,27.9,1.7,193.5,2,6.3,6.39,8.16,14.2,Cropland,Other fruit trees and berries,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,16.759950544,46.462551751,48402618,HU2,HU22,HU223,14.6,1.4,93.9,0,4.7,4.74,13.13,10.0,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.108681312,46.386859035,49442620,HU2,HU23,HU233,18.6,1.7,208.0,2,6.6,6.67,13.12,14.2,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.158089058,46.708822245,49442656,HU2,HU23,HU233,9.4,2.6,117.1,183,7.4,7.75,19.14,31.1,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,20.401350412,46.986241944,51102708,HU3,HU32,HU322,70.7,3.1,627.8,2,6.9,6.92,22.5,31.0,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.408463798,47.02184775,51102712,HU3,HU32,HU322,51.7,3.0,610.2,1,6.7,6.71,23.3,30.2,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.472376698,46.943052763,51162704,HU3,HU32,HU322,13.8,2.4,265.5,0,6.4,6.58,22.2,22.4,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.576514614,46.932855745,51242704,HU3,HU32,HU322,19.7,2.2,248.1,1,6.4,6.48,7.87,18.8,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.47052728,46.76832132,51942696,HU3,HU33,HU332,101.4,1.6,674.2,7,7.7,8.09,25.0,15.0,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.815673391,45.992583112,49262574,HU2,HU23,HU231,31.7,3.5,142.3,2,6.2,6.13,29.8,30.2,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,17.863305582,46.49565478,49242630,HU2,HU23,HU232,0.0,1.5,204.2,1,6.7,6.78,11.24,11.3,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.346754519,46.43054431,50382636,HU3,HU33,HU331,0.0,0.6,31.4,42,7.4,8.2,16.39,7.5,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Hungary,19.566210169,46.483615672,50542644,HU3,HU33,HU331,8.8,2.2,79.1,104,7.8,8.2,9.43,24.0,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.666181399,46.311427986,50642626,HU3,HU33,HU331,0.0,0.4,26.5,34,7.6,8.33,8.68,5.3,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Hungary,19.782823409,46.518394657,50702650,HU3,HU33,HU331,12.0,0.9,65.7,41,7.7,8.32,13.03,8.4,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.894217438,47.251634526,50682732,HU1,HU12,HU120,29.4,1.5,159.5,52,7.7,8.05,14.56,14.9,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.666705335,46.039623803,49142578,HU2,HU23,HU231,60.9,1.2,272.7,0,5.4,5.69,6.25,9.2,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.774520561,45.887043648,49242562,HU2,HU23,HU231,22.4,2.7,92.5,6,7.1,7.2,33.9,21.1,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.628329424,45.951935234,49122568,HU2,HU23,HU232,24.9,2.3,142.9,1,6.0,6.08,12.17,20.2,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,17.828676172,46.082093284,49262584,HU2,HU23,HU231,8.8,1.3,124.6,1,6.2,6.41,6.03,10.3,Cropland,Soya,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.060036262,46.064802171,49442584,HU2,HU23,HU231,24.3,1.4,156.1,18,7.7,8.04,14.3,10.1,Cropland,Sugar beet,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.801052449,46.190283198,50762614,HU3,HU33,HU333,8.5,1.4,70.1,52,7.6,8.13,15.5,11.6,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.870370799,46.564750696,50762656,HU3,HU33,HU333,10.2,4.3,69.5,459,7.8,8.3,74.2,36.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.897976542,46.290136008,50822626,HU3,HU33,HU333,22.9,1.1,67.7,7,7.8,8.27,11.58,9.6,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.320277191,47.112616338,48762694,HU2,HU21,HU213,31.7,1.7,106.0,0,5.1,5.11,49.7,13.1,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,19.950067584,47.264640689,50722734,HU1,HU12,HU120,22.6,2.1,340.2,157,7.8,8.16,18.37,22.9,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.599329619,46.297693094,49062606,HU2,HU23,HU232,51.8,1.1,58.3,0,4.6,4.8,7.52,9.3,Grassland,Spontaneously re-vegetated surfaces,Semi-natural and natural areas not in use,Yes,1
Hungary,16.863637167,46.455953035,48482618,HU2,HU22,HU223,65.9,1.5,210.0,1,6.1,6.17,12.01,10.8,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.16674593,46.182982213,48742590,HU2,HU23,HU232,36.4,2.2,116.0,1,6.9,6.98,24.5,16.2,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.246499026,46.195668376,48802592,HU2,HU23,HU232,39.7,1.3,29.7,1,4.2,4.38,10.33,13.7,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,17.256198977,46.267331386,48802600,HU2,HU23,HU232,36.3,0.9,19.3,0,4.1,4.28,4.29,8.6,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,17.336101597,46.279948011,48862602,HU2,HU23,HU232,39.0,0.8,90.6,0,6.1,6.24,11.54,6.1,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.352078489,46.20651839,48882594,HU2,HU23,HU232,20.9,1.5,132.9,33,7.5,7.85,15.37,14.5,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,18.801667005,45.987806494,50022582,HU2,HU23,HU231,12.5,2.1,101.3,127,7.6,7.94,22.5,28.3,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.163123376,46.544782583,48702630,HU2,HU22,HU223,16.6,5.4,65.7,11,7.0,7.0,63.4,43.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.025601807,46.550305569,50882656,HU3,HU33,HU333,9.5,0.6,99.1,14,7.3,8.07,9.67,5.4,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.635633855,46.18657362,49102594,HU2,HU23,HU232,36.6,1.1,114.3,0,4.5,4.46,21.9,8.8,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.421016616,46.328324755,48922608,HU2,HU23,HU232,19.3,1.3,103.0,0,5.4,5.45,15.77,9.3,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.938657587,47.066224415,50742712,HU1,HU12,HU120,103.2,3.0,163.7,52,7.5,7.93,75.2,31.0,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,19.992175453,47.206354315,50762728,HU1,HU12,HU120,16.8,1.8,143.9,14,7.6,8.0,13.37,18.2,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,17.330052797,46.045287459,48882576,HU2,HU23,HU232,39.8,1.1,121.0,1,5.7,5.79,16.95,9.0,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Hungary,17.584558941,46.009340332,49082574,HU2,HU23,HU232,16.7,0.5,18.2,1,4.6,4.85,3.17,5.3,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Hungary,17.14144745,46.38354073,48702612,HU2,HU23,HU232,27.5,1.3,121.6,1,5.9,5.98,36.6,9.1,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.763832537,47.408508851,50562748,HU1,HU12,HU120,49.9,1.6,488.3,210,7.8,8.19,19.75,14.6,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.777811472,47.189626606,52102746,HU3,HU32,HU321,14.9,1.7,225.6,15,7.6,7.99,16.51,14.9,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.118764936,47.604705632,51542784,HU3,HU32,HU321,19.8,2.3,110.2,1,6.0,6.63,33.7,24.9,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.145928842,47.729068581,51542798,HU3,HU32,HU321,163.2,4.6,844.1,1,5.8,6.02,24.9,44.0,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.15372083,47.764597675,51542802,HU3,HU32,HU321,24.5,3.5,171.5,1,5.0,5.18,9.53,37.8,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.196868254,47.469513675,51622770,HU3,HU32,HU321,98.9,2.7,518.0,1,6.2,6.42,9.23,28.7,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.239753679,47.664913222,51622792,HU3,HU32,HU321,13.7,2.3,192.0,0,6.2,6.52,12.46,23.1,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.956013626,47.221732221,51482740,HU3,HU32,HU322,44.5,1.5,354.4,91,7.7,8.11,17.1,9.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,19.696842299,47.051991372,50562708,HU1,HU12,HU120,6.7,0.7,29.0,3,7.0,7.35,11.64,8.1,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Hungary,21.026027254,47.922882112,51422818,HU3,HU31,HU311,8.5,2.3,197.8,0,6.8,6.87,13.49,23.0,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.112910498,47.205686025,51602740,HU3,HU32,HU321,26.7,2.2,290.1,9,7.5,7.77,23.8,20.0,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.26726165,47.789235871,51622806,HU3,HU32,HU321,27.2,2.3,275.7,12,7.6,7.73,41.7,22.5,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.180568228,47.271363752,51642748,HU3,HU32,HU321,27.5,2.6,233.0,13,7.6,7.96,16.06,25.8,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.242622823,47.555612906,51642780,HU3,HU32,HU321,6.5,1.5,246.9,15,7.5,8.72,64.6,16.7,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,21.226080889,47.35748297,51662758,HU3,HU32,HU321,16.3,2.6,287.8,2,6.5,6.72,16.3,24.5,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Hungary,20.650625938,48.069027769,51122830,HU3,HU31,HU311,55.3,1.8,83.4,0,4.1,4.37,6.04,29.1,Woodland,Broadleaved woodland,FORESTRY,Yes,2
Hungary,21.412336264,47.592402094,51762786,HU3,HU32,HU321,39.8,3.4,716.8,11,7.6,7.97,14.85,34.3,Artificial land,OTHER ARTIFICIAL AREAS," Electricity, gas and thermal power distribution",Yes,1
